Size Idx Append Polo PoloAppend
2158000 15069645 15476093 170953897 183228516
2159000 15080389 15349903 170087970 166656707
2160000 15151549 15487187 171858092 169970822
2161000 14848209 15466092 183545231 170094080
2162000 14994106 15415147 221176186 217337157
2163000 14966590 15308500 170486530 169584681
2164000 15042360 15363686 170464538 169335548
2165000 15117442 15550462 172078354 178086768
2166000 15036519 15466819 174351170 167713338
2167000 14990770 15321380 171742529 169733436
2168000 15146539 15652367 180787480 168377654
2169000 15090623 15362118 171880521 168254839
2170000 15257224 15593544 171085884 168542441
2171000 15142380 15514700 174822041 168787203
2172000 15373781 15542184 286675962 170630793
2173000 15179782 15410917 171567003 166149723
2174000 15205826 15610624 191989252 177359585
2175000 15134316 15505490 174591586 169514836
2176000 15197335 15574530 170250472 180946624
2177000 15048463 15348910 177987332 168831105
2178000 15103596 15445430 171858183 177115630
2179000 15120152 15362220 175634393 176330925
2180000 15114680 15541339 182606663 187860689
2181000 15034207 15369232 175401959 167109725
2182000 15351697 15593499 174718453 170594496
2183000 15155354 15692522 201962677 169840454
2184000 15234587 15552216 181560619 169804970
2185000 15172561 15597893 173498139 168362778
2186000 15486955 15646921 175227366 169181891
2187000 15211065 15535586 177891203 167843909
2188000 15275398 15582361 177950540 174788369
2189000 15288355 15638980 215572497 223218951
2190000 15220864 15866328 250206486 225693715
2191000 15991335 15767038 254146211 224774145
2192000 15386416 15608509 180439673 171250870
2193000 15283153 16889557 182273132 171193009
2194000 15199208 15606113 170807371 185041491
2195000 15300542 15477658 169580735 169804393
2196000 15288896 15874484 175409860 179905216
2197000 15405853 15535478 184711761 181601722
2198000 15348930 15685749 171363242 168479194
2199000 15398292 15599485 188533566 170225965
2200000 15272292 15823730 177964716 169605421
2201000 15328537 15782297 180070891 172321661
2202000 15373916 15720141 179258733 169220985
2203000 15366059 15643015 173568211 179776425
2204000 15639743 15761727 179790924 172569508
2205000 15272888 15764684 178895004 170536293
2206000 15228525 15800124 180479952 179524342
2207000 15407964 15773721 197443904 182519838
2208000 15444724 15947557 176909748 189624325
2209000 15314506 15642380 182816675 172869793
2210000 15370214 15785662 190435584 173323053
2211000 15132018 15761107 176616933 175146495
2212000 15407990 15732353 182318828 174505120
2213000 15278697 15756021 171217955 174695792
2214000 15371095 15744091 174590212 168939882
2215000 15524180 15761897 178158115 171497019
2216000 15415714 15793243 174916953 170377720
2217000 15356099 15743334 181394787 172492593
2218000 15312318 15738782 184823320 169661470
2219000 15263210 15747240 179950525 171100813
2220000 15438016 15878956 192023093 176805707
2221000 15314778 15836375 176245426 173442521
2222000 15355483 15867677 173136951 171754287
2223000 15490720 15855704 202002693 182066017
2224000 15910206 15967132 242600803 170796162
2225000 15608834 15904040 219710481 169894156
2226000 15621741 15880058 217466711 172595459
2227000 15499699 15814829 173471920 173721110
2228000 15544356 16089830 175600671 176234280
2229000 15487957 15835633 176743366 174990536
2230000 15465858 15856494 173802744 175999625
2231000 15510695 15868617 175279479 174528648
2232000 15835021 16107031 179735795 171003553
2233000 15713519 15961142 180964380 170873170
2234000 15606442 16003561 174774892 182255568
2235000 15513327 15997030 198259488 175162348
2236000 15623823 16081484 176381630 173270346
2237000 15512203 16114101 183577925 171206949
2238000 15568541 16035534 179281827 183316191
2239000 15700150 15941710 179181542 172984344
2240000 15733985 15948288 177502854 188835613
2241000 15749472 15995925 175082784 174164265
2242000 15666210 16063213 180084377 175373496
2243000 16043994 15983473 183552741 172646439
2244000 15574129 16062078 179614530 175652921
2245000 15648431 15979786 178090233 175550617
2246000 15792452 16005487 182582687 183086800
2247000 15672998 15981308 183814967 174071090
2248000 15718708 16259553 184111279 174400149
2249000 15718139 15887474 183225885 175613737
2250000 15692357 16038074 184692714 185939035
2251000 15780564 16015048 184722198 172817342
2252000 15685378 16043142 180249101 173939950
2253000 15827456 16128167 179390203 175766604
2254000 15893825 16142061 182741366 172266975
2255000 15576897 16029713 182060869 184167604
2256000 15515670 16055797 183233725 181037096
2257000 15673615 16102377 183113637 174710429
2258000 15657840 16138069 194564331 175031971
2259000 15687273 16099994 184712197 173420029
2260000 15563574 16074916 180794274 175889288
2261000 15769697 16191263 189802374 174473640
2262000 15615765 16164143 175190368 190665085
2263000 16072582 16232723 179949755 187848023
2264000 15514813 16195760 186847771 177240447
2265000 15788667 16275015 178329797 176450704
2266000 15819511 16212005 182396489 179106220
2267000 15899728 16082349 181716747 176614347
2268000 15695360 16127099 176472622 177222036
2269000 16156018 16103611 182565724 177048782
2270000 15843751 16332519 182546613 177935299
2271000 15935182 16168217 186785521 177959878
2272000 15808791 16386125 177898023 176087040
2273000 15733645 16188096 178698061 181726236
2274000 15935472 16113927 186393798 173889963
2275000 15986375 16213538 181373107 176260581
2276000 15797285 16294090 230570535 178794225
2277000 15746687 16124173 180500065 176688805
2278000 15982161 16316198 184545241 174604605
2279000 15787354 16419575 180403606 177676325
2280000 15739370 16208791 179713668 189215850
2281000 15804517 16261384 183691255 177442572
2282000 15850817 16213967 198577304 174796649
2283000 15946598 16318477 180893950 173008881
2284000 15819316 16345455 179962614 178353361
2285000 15989587 16283187 181044904 180638491
2286000 15893599 16247901 184332192 175476732
2287000 15938282 16270665 228531474 197354944
2288000 16048685 16401457 181542839 177645059
2289000 16029001 16273874 184011547 174931962
2290000 15832835 16377837 180816701 184136367
2291000 15988056 16285359 188060794 178393722
2292000 15790823 16243842 181757055 186985327
2293000 15705211 16302171 185680543 176008164
2294000 15928244 16457040 193173131 179540411
2295000 16117721 16374208 181416932 179660549
2296000 15867418 16369888 182655957 175244308
2297000 16072938 16491079 183212588 181228321
2298000 16083289 16354889 188953976 174940855
2299000 16002437 16456036 182492493 192191077
2300000 16023816 16498873 191353623 178567155
2301000 16058331 16712960 181761400 178933336
2302000 15953468 16359995 181499247 177054292
2303000 15970876 16359917 182954438 177308506
2304000 16122200 16635075 188909630 177802472
2305000 16038253 16528699 182752055 179627124
2306000 16072108 16578721 191297251 182399530
2307000 16022223 16371425 184801186 191512782
2308000 16192595 16449462 192432438 177467165
2309000 16019598 16559136 193677436 179686086
2310000 16043557 16565841 179494278 191311879
2311000 15953304 16471113 195574703 181986340
2312000 16027369 16457027 184832142 176281903
2313000 16915981 16493560 186870946 186482542
2314000 16227641 16404502 186720912 180751512
2315000 15964066 16530500 179135628 184690150
2316000 16187211 16496905 185102423 180937002
2317000 16266193 16632285 191327321 195697889
2318000 15994234 16519287 180364574 178260868
2319000 16131122 16619966 183946351 182605356
2320000 16356735 16604940 181427827 179293579
2321000 16033548 16570812 185361079 179255581
2322000 16148994 16609229 178271958 188639438
2323000 16185731 16612302 190916682 178594008
2324000 16340604 16609145 184240594 179628996
2325000 16404385 16775768 190830577 180490721
2326000 15960495 16762490 201915614 182762176
2327000 16004059 16441355 199347323 176260155
2328000 16296962 16678485 182982209 180572083
2329000 16376032 16592291 190718396 189069669
2330000 16348542 16866902 189060539 179826307
2331000 16259621 16581315 187974885 195422915
2332000 16313828 16672828 184259505 181282479
2333000 16258732 16525043 267668614 180274955
2334000 16325388 16689697 205724357 179695578
2335000 16342706 16744629 181389028 185147736
2336000 16500348 16764381 188055386 177772641
2337000 16165772 16695692 189787213 180045643
2338000 16165757 16776527 187410809 181577812
2339000 16285167 16640861 189067685 177789846
2340000 16198072 16801219 186259214 182105820
2341000 16542739 16826250 192490168 181357244
2342000 16511821 16695874 190875451 192131794
2343000 16460054 16648352 181922579 182676693
2344000 16277159 16813844 187555946 200739881
2345000 16426892 16563411 190423572 178516126
2346000 16322551 16810355 187829254 182847888
2347000 16416944 16712105 280666772 181004413
2348000 16380197 16531530 189635295 180992946
2349000 16308942 16843088 188843327 180243369
2350000 16378093 16882106 185274184 182158891
2351000 16397873 16918759 192374750 181394100
2352000 16279332 16737099 191635672 177376032
2353000 16268164 16850108 190504223 182722584
2354000 16333602 16626126 202946885 196822859
2355000 16425363 16728120 188650145 182857160
2356000 16335031 16738497 189717562 184257920
2357000 16269408 17008775 191131620 191565181
2358000 16339886 16893866 237421665 182809678
2359000 16966638 16844018 241487312 181447558
2360000 16443662 17323811 256912553 181543786
2361000 16345557 16761241 188149479 180295958
2362000 16369573 16892557 194856454 184546059
2363000 16438003 16869345 188839396 183411248
2364000 16348780 16786475 188768610 183195601
2365000 16631531 16923515 191360085 180595376
2366000 16467868 16814377 194051997 181048798
2367000 16402592 17019651 185414160 180683077
2368000 16360139 17008212 205223450 180058390
2369000 16521509 17085758 187713621 201048528
2370000 16568170 16896514 197722358 180986343
2371000 16524329 17163749 189010375 184249380
2372000 16564413 16890796 223497302 182382457
2373000 16731365 16952607 198071201 180326915
2374000 16576341 16926273 189713625 185545688
2375000 16616795 16968083 192040616 184280634
2376000 16578498 17007819 188962506 203633321
2377000 16676563 17035594 190534673 186703826
2378000 16632498 16954823 195425803 186372623
2379000 16474316 16965627 189978570 182701166
2380000 16550473 16869017 189071211 195373917
2381000 16584623 17080374 186402206 194232672
2382000 16539577 17046614 240964964 200645148
2383000 16968205 16929876 273835055 183255908
2384000 16545776 17376661 268933692 187583046
2385000 16759925 17224724 196507535 185674729
2386000 16646616 16962210 194337532 187872585
2387000 16500627 17109359 195501376 182983393
2388000 16669266 17103489 195752211 183666400
2389000 16595401 17057856 196380476 183673135
2390000 16760231 17136471 197108817 186088867
2391000 16912632 17115374 192598676 186950635
2392000 16676319 16889139 194276092 189723627
2393000 16511498 16982744 196796884 185008953
2394000 16942321 17204103 197294701 185655482
2395000 17107706 17047138 271106234 188278436
2396000 16785563 17150387 197388542 187828175
2397000 16967596 17261501 194888429 187484880
2398000 16667488 17075042 194431863 197460276
2399000 16658607 17040342 195323460 186812528
2400000 16593178 17132286 195382532 185986643
2401000 16659784 17039802 196285575 186910804
2402000 16615957 17162222 194307696 200727813
2403000 16860767 17078864 193872848 187524052
2404000 16553847 17034339 200967300 186554321
2405000 16876748 17250129 197143008 187317936
2406000 16820379 17106169 196030915 186648374
2407000 17583859 17297716 206258570 185809605
2408000 16740824 17102088 197109336 199636354
2409000 16879305 17166922 195182574 189628788
2410000 16879671 17204441 195015058 185745420
2411000 16779507 17249438 211629363 188839205
2412000 16763156 17342477 193609114 185666158
2413000 16525122 17105879 194955293 184848494
2414000 16934801 17092873 207001225 186452813
2415000 16762583 17200625 194928711 187533581
2416000 16985793 17300314 196949160 187483202
2417000 16883404 17287973 197583795 186592267
2418000 16804150 17276164 198294759 185842938
2419000 16789875 17306484 198226241 189257283
2420000 16889942 17233196 195197544 187953085
2421000 16892143 17216741 209149326 185484478
2422000 16884929 17139749 195785090 194861942
2423000 17093194 17445122 196848756 188597475
2424000 16585524 17249362 199614751 193376819
2425000 16803005 17185660 195558550 201244338
2426000 16957560 17245160 200493473 188879401
2427000 16854139 17231166 209652665 189537664
2428000 16984754 17487435 197061933 185341869
2429000 16848269 17152816 197600573 188799061
2430000 16897451 17382049 292952186 205336941
2431000 17181673 17332017 198992584 196831897
2432000 17018592 17451866 198762906 188631450
2433000 17097748 17386243 198972855 191246897
2434000 17269205 17459382 199946034 187282883
2435000 17302959 17444599 209355327 184063578
2436000 16970519 17479161 196636252 202567557
2437000 16813151 17328469 198201234 189074589
2438000 16939305 17319740 197070548 188749727
2439000 16787652 17347220 266027724 192044173
2440000 17298963 17330807 197645816 191208454
2441000 16817741 17266391 197998340 189971598
2442000 16967857 17433600 195328821 189799661
2443000 16946961 17370478 198170377 187789504
2444000 16987497 17357289 195773960 188785831
2445000 16978084 17397705 198175393 189236240
2446000 17123737 17414997 195348475 199814633
2447000 17056089 17492179 199802433 187858425
2448000 17136430 17395041 203800231 190786138
2449000 17185327 17511736 200447641 203610610
2450000 17154088 17464488 200237907 193374413
2451000 17119387 17400678 205433990 200721141
2452000 17220294 17659183 291583490 193415357
2453000 17078081 17332303 203571017 189466924
2454000 17098709 17418279 199523903 191555075
2455000 17150654 17564082 196872116 190563250
2456000 17118778 17552770 201677501 187730270
2457000 16885677 17545174 200755714 192243927
2458000 17150630 17643203 200491517 196719981
2459000 17178685 17557970 204042338 193376049
2460000 17106665 17593498 200024196 193541505
2461000 17170184 17562001 201278026 195751202
2462000 17152917 17555224 200813004 195384214
2463000 17191704 17587127 200042872 193476468
2464000 17249244 17572701 197986884 191808355
2465000 17019649 17540491 213963500 202972593
2466000 17102537 17734942 201475450 194303987
2467000 17280105 17709046 201452428 195921772
2468000 17125379 17641706 196123610 192694122
2469000 17179420 17782435 197994819 194575881
2470000 17296785 17561265 201450031 196334267
2471000 17177953 17694639 198523989 194188402
2472000 17303885 17631190 201351485 195352440
2473000 17312343 17699033 201619032 193525563
2474000 17301829 17646427 199678953 192879285
2475000 17431110 17689256 200174280 191311856
2476000 17389784 17714887 204181396 194125442
2477000 17340912 17848571 203039702 201526607
2478000 17320093 17644582 198549762 192067027
2479000 17516377 17634427 202974013 193162822
2480000 17185082 17708374 201555935 209729294
2481000 17240506 18612895 201770809 192034814
2482000 17541744 17728705 202580469 195557863
2483000 17325262 17948681 200418593 205918059
2484000 17575364 17644400 207749588 194763954
2485000 17683620 17780120 198242936 195244068
2486000 17558588 17929301 215967329 197598539
2487000 17612347 17762503 202144980 193970585
2488000 17191835 17832766 213425440 195245084
2489000 17338308 17712692 199386863 206153672
2490000 17339390 17816837 213426956 195819963
2491000 17468923 17932804 213541743 207746519
2492000 17379590 17875871 203787403 195506020
2493000 17855186 17945660 202200876 217214402
2494000 17651793 17704031 215005206 197425555
2495000 17470764 17748864 202548267 193790732
2496000 17446960 17858197 213101162 197174470
2497000 17469198 17767468 203897953 196299865
2498000 17387915 18044748 198018439 196432693
2499000 17478476 17954915 200175635 194112896
2500000 17429800 17901797 202463371 196708133
2501000 17561631 17910980 205503134 208964464
2502000 17615577 17848198 203815554 194223433
2503000 17378193 17937732 211555554 199070637
2504000 17297511 17715502 200946903 194649370
2505000 17448399 18094018 207260779 214892101
2506000 17553580 17962187 204282401 192241246
2507000 17548477 18041535 200672224 206938534
2508000 17410630 17961207 204077784 196177454
2509000 17486555 17866664 204145748 195732880
2510000 17801934 17983265 200980171 200288624
2511000 17644216 17892898 202825991 197075038
2512000 17835331 17959560 203731233 199218320
2513000 17484881 18136033 215527097 195469758
2514000 17397657 17953834 216547046 200616536
2515000 17538093 17867668 204347343 194956239
2516000 17654366 18083191 201955881 197819404
2517000 17499657 18097964 205079372 196202923
2518000 17844409 18133733 221024051 198160240
2519000 17595463 17976443 204821974 198349847
2520000 17595555 18159564 206332197 196291864
2521000 17746598 18037464 204240578 197617746
2522000 17726634 17980940 205762337 197795176
2523000 17613252 17974388 204537444 194741245
2524000 17761764 17951738 208813470 196114747
2525000 17810911 18095170 201205688 196373659
2526000 17617600 18079489 204625792 194886210
2527000 17791212 18164976 203367362 197424943
2528000 17729878 18022139 204185627 204382051
2529000 17752219 18007533 205489441 197796007
2530000 17768173 18103009 283176050 197168022
2531000 17841219 18091160 205922273 198185174
2532000 17819650 18142891 205393623 209791889
2533000 17622192 18207442 202908369 199622802
2534000 17934801 18162587 204699305 197626736
2535000 17596979 18110041 220301198 199127438
2536000 17748031 18119451 206423677 198759970
2537000 17728342 18144684 221547049 214542935
2538000 17699284 18125539 204591620 193828574
2539000 17679743 18139105 206859923 197024017
2540000 17615525 17980770 204876773 198665333
2541000 17504543 17949857 219661364 202424942
2542000 17700048 18128937 204357730 198402635
2543000 17722897 18220730 205513614 197112130
2544000 17717899 18060369 204237807 197337757
2545000 17783895 18133720 204934572 196632024
2546000 17852419 18229513 207446094 198710930
2547000 18136935 18147657 211410138 200798717
2548000 17983668 18137848 207043815 199337132
2549000 18684721 18298170 207222767 199349979
2550000 17897622 18211738 203361056 198882424
2551000 17897708 18253843 205589543 213335785
2552000 17744669 18375881 207309247 223162699
2553000 18101771 18169776 209552363 198379810
2554000 17960091 18233689 210944886 203562122
2555000 17967955 18025937 295935865 199504877
2556000 17993092 18180107 207521562 198459385
2557000 17864139 18179545 218102648 200422373
2558000 17804003 18228549 293338588 213273069
2559000 17765880 18134416 205185795 197786622
2560000 17971151 18382663 207195233 199197585
2561000 17812909 18217369 207191727 202127149
2562000 17914724 18353506 208621794 195841916
2563000 17950666 18389433 207582759 199933615
2564000 18036362 18284706 209186130 220395189
2565000 17884513 18343888 224457820 197607237
2566000 17965220 18332390 208838536 200357230
2567000 17917364 18251216 205225637 198395006
2568000 17982267 18285707 206294763 210564020
2569000 18017814 18406540 207733297 199242337
2570000 18129538 18363618 207526093 199322770
2571000 17959938 18406717 207203471 199315439
2572000 17711083 18311047 205944528 209067543
2573000 18056366 18368415 220052425 212067045
2574000 17900822 18396004 207474699 197693133
2575000 18011269 18329640 316044560 231518805
2576000 18610801 18311687 208009678 201394238
2577000 17978176 18459657 208815644 203120252
2578000 17835752 18382789 212034396 200205641
2579000 17960870 18272342 210378677 206437517
2580000 18046870 18287916 217711607 201139603
2581000 18050241 18285086 210538604 200540793
2582000 17969994 18438858 220999400 201212425
2583000 18755209 18354085 207374468 203449033
2584000 18136401 18556572 208363610 199479058
2585000 17967434 18518092 227794538 200136702
2586000 18134359 18625334 209490706 199065520
2587000 17809776 18344345 297720492 216607595
2588000 18011051 18378753 209202608 201140894
2589000 18110386 18599386 303361693 208935998
2590000 18553906 18678649 207146942 201496977
2591000 18157904 18304659 211934768 198297107
2592000 18036041 18711779 208940296 204179446
2593000 18212488 18393746 208623925 201741045
2594000 18185008 18557637 208339187 199190064
2595000 18037601 18534957 211992784 201181622
2596000 18127492 18642512 211731835 201457728
2597000 18083838 18508388 207553613 198764203
2598000 18175904 18552865 212095174 201803553
2599000 18220073 18521387 209868121 199971562
2600000 18065917 18559085 211708668 201401394
2601000 17896138 18512075 201576751 216182027
2602000 18293463 18625758 209138072 199612403
2603000 18400628 18651381 211620559 201701011
2604000 18293179 18582864 210069003 201497774
2605000 18298577 18621229 211300101 202649147
2606000 18435964 18573071 208205004 199823968
2607000 18045274 18655338 210102470 200633754
2608000 18172955 18679177 228106813 201085072
2609000 18136118 19009929 208807274 204051164
2610000 18076426 18717255 210385313 201562938
2611000 18150716 18677002 209443486 203805164
2612000 18290288 18702138 274864925 203580736
2613000 18290032 18642992 210973965 201266753
2614000 18311731 18661590 209931442 203651863
2615000 18261045 18715488 224298930 203699451
2616000 18283282 18670756 210832600 202826728
2617000 18243442 18718949 211055642 203212292
2618000 18169831 18751752 211569430 203377996
2619000 18069801 18596832 212058095 203414441
2620000 18466454 18741658 212035392 211053607
2621000 18915494 18873575 211318702 199105697
2622000 18531716 18823304 227134380 204587978
2623000 18236370 18923657 213114727 199359015
2624000 18583543 18654318 294709258 217052176
2625000 19112530 18665703 295280188 219635445
2626000 18254359 18738636 211207404 206569297
2627000 18260196 18806757 211103371 202305198
2628000 18426936 18752733 212202780 202215839
2629000 18215561 18723409 213244174 214661387
2630000 18359817 18712123 215781798 215546150
2631000 18300726 18658244 214486340 214398083
2632000 18317872 18800266 211738490 205237965
2633000 18148225 18733034 224644149 204476567
2634000 18205468 18798071 215232835 201733045
2635000 18388110 18933239 210758873 205881706
2636000 18570868 18775767 214562856 201614815
2637000 18526098 18898737 210888608 204159385
2638000 18487413 18738412 214524073 205269806
2639000 18423401 18863716 214512512 203393275
2640000 18497040 19036334 211316729 206768746
2641000 18363551 18746149 213347014 205010915
2642000 18501326 18886923 225910789 202938732
2643000 18334756 18882072 230281262 203709261
2644000 18628961 18742651 215130491 203094639
2645000 18474591 18842033 213040495 204363075
2646000 18583772 18740668 216418685 204660536
2647000 18554498 18922054 215489785 206207265
2648000 18527607 18885102 280748170 218410554
2649000 18439161 18768205 215332022 203617210
2650000 18440257 18839773 212097797 207246331
2651000 18481429 18881719 213371598 204248729
2652000 18591573 18787379 213950965 203950019
2653000 18720221 18922028 218538101 204586232
2654000 18347844 18847064 216231009 203960374
2655000 18485871 18709042 213304723 202957569
2656000 18508147 19142795 231211049 203837506
2657000 18848180 19096315 213398785 206169926
2658000 18465716 19029967 212089386 201145427
2659000 18648967 18930788 214986992 201608352
2660000 18559784 19036824 212840442 203768147
2661000 18703370 19036670 225228919 206411142
2662000 18557418 19074434 216637952 204611087
2663000 18478655 19086813 215277584 204665442
2664000 18677153 18858605 215368586 204634545
2665000 18581504 18906130 216536310 220838304
2666000 18374754 19005007 213661320 207000450
2667000 18673490 19002016 213820388 203515221
2668000 18866755 18847570 215405635 205908738
2669000 18503964 19063081 215761769 205806578
2670000 18590575 19049964 216133791 206156785
2671000 18709980 19067604 213790320 206498602
2672000 18637456 19106286 326894645 208517925
2673000 18822050 18974449 217055550 204240889
2674000 18731246 19153663 217303972 209827410
2675000 18662419 18974236 217060111 205736255
2676000 18588681 19025349 213755294 204711554
2677000 18784665 19039297 212094979 205248341
2678000 18954357 19067658 215079011 220360964
2679000 18752806 19198328 214359560 207021671
2680000 18675235 19081590 217817370 217576078
2681000 18928930 19094407 228280442 209366280
2682000 18644481 19080999 218549834 216951875
2683000 18657050 19086353 237070218 208245936
2684000 18569478 19172213 299696254 222520887
2685000 19766659 18989761 303686707 209326986
2686000 18450947 19706301 300884407 224498239
2687000 18759968 18956034 215093486 207643356
2688000 18649230 19014324 214910467 206737718
2689000 18894426 19155589 218044992 207449602
2690000 18735276 19231787 216997019 206424207
2691000 18620050 19184963 219396683 208959814
2692000 18798589 19268146 213509897 203277598
2693000 18860210 19274041 217486902 209717753
2694000 18792102 19109163 221799927 206701194
2695000 18807092 19206133 300278312 227861330
2696000 19074145 19358394 216715897 210855837
2697000 18771261 19074519 218335545 218819410
2698000 18923738 19164216 217428589 210097093
2699000 18657940 19212246 217938757 206920257
2700000 18864218 19351325 239061945 211287621
2701000 18930379 19152179 222940091 209948728
2702000 18765059 19169649 217731459 205454404
2703000 18820784 19280113 216301582 207631634
2704000 18713635 19407140 218855057 208876361
2705000 18803670 19241154 217067387 206347538
2706000 18893052 19515196 216394114 208604573
2707000 18900955 19247863 217722046 208580668
2708000 18894083 19237879 309434205 209930221
2709000 19012395 19193253 219395385 224670179
2710000 19085605 19319046 218675035 211449738
2711000 18901030 19286089 220588813 207625203
2712000 18954857 19453035 216445967 209280483
2713000 19031621 19192528 219423869 210505694
2714000 18858062 19362879 218666950 208992184
2715000 19464207 19299806 220720495 207127354
2716000 18873678 19433718 221050685 208627984
2717000 18984202 19346477 220669283 209572110
2718000 18894209 19419061 222882409 209577323
2719000 18671423 19321038 217505962 209282008
2720000 19238328 19289288 221541484 213302984
2721000 18942073 19468793 220231532 209170273
2722000 18873512 19434779 218327656 208759871
2723000 18775508 19399108 329037245 212935243
2724000 18944249 19663487 235238877 208168965
2725000 19094640 19392906 221104328 209732362
2726000 19167187 19618447 221986480 209422493
2727000 19369245 19361255 221394508 209083157
2728000 19102602 19567473 219932669 209570332
2729000 19202586 19481837 220515710 210593848
2730000 19112836 19420735 220720961 210684449
2731000 19019220 19530394 221006611 209667878
2732000 19170837 19652627 221531510 213482546
2733000 18905815 19699277 223277541 211040869
2734000 19043606 19588966 219040560 206197074
2735000 19028767 19495177 218837373 225872141
2736000 19021488 19554611 221575285 208443882
2737000 18996416 19594495 219032340 211473122
2738000 19225311 19585474 309691072 213417068
2739000 19289104 19486396 222820978 213599500
2740000 19390950 19512565 222535922 208320207
2741000 19060821 19428193 220717331 209694028
2742000 19185408 19582698 220622046 212558639
2743000 19281483 19531842 224904870 213013828
2744000 19234884 19601807 219851896 210617421
2745000 19104691 19781363 222675395 211227310
2746000 19327206 19463685 222194593 213458225
2747000 19267117 19850953 222349939 210248883
2748000 19351942 19711869 234547737 207939766
2749000 19178597 19340192 313578565 214473441
2750000 19389083 19593036 214721810 207104284
2751000 18941158 19380043 239710703 224718100
2752000 19236940 19786309 222518901 208282343
2753000 19244544 19591163 227256501 211390153
2754000 19096200 19616920 221862876 210870882
2755000 19227540 19875691 224849792 211621050
2756000 19271375 19680526 225389231 211135506
2757000 19367387 19627908 221175296 210057107
2758000 19279695 19593677 222118852 210613892
2759000 19134193 19662454 222260281 212721627
2760000 19422603 19566990 359499171 231865910
2761000 19264022 19644233 222688697 217005945
2762000 19390249 19574458 223853906 212186376
2763000 19177299 19790216 224909567 215135072
2764000 19404965 19671917 235748007 212320972
2765000 19132528 19778957 221033275 215030082
2766000 19321525 19756031 221969764 211040142
2767000 19083331 19667705 220956406 212437702
2768000 19167740 19661270 211834907 208321557
2769000 19128491 19668193 223624894 213663986
2770000 19358927 19907723 223967292 211864374
2771000 19412029 19700675 222799011 235115816
2772000 19504869 19732426 221690362 235476632
2773000 19295354 19657304 225748321 227985672
2774000 19493246 19821250 226169732 212208627
2775000 19221088 19827358 358023553 304244603
2776000 19263630 19860415 219782315 220950375
2777000 19218221 19808683 218059596 215906633
2778000 19530912 19961965 220024791 217976350
2779000 19361935 20653800 218409047 218076847
2780000 19426569 19730961 221030709 215673360
2781000 19244068 19659385 217014764 216669831
2782000 19350296 19756840 218615743 239835486
2783000 19523552 19810587 221429789 223582105
2784000 19295578 19820180 223331172 218493481
2785000 19244221 19764997 219084508 218427245
2786000 19463576 19762679 221763898 217835960
2787000 19560130 19856118 221481821 219881520
2788000 19660346 20110726 219232582 220225025
2789000 19505532 19768537 221079058 217725514
2790000 19546545 19825600 226940466 215146438
2791000 19611012 19845487 222703642 221164763
2792000 19634163 20043013 219335535 218803661
2793000 19459466 19996503 219345379 217888143
2794000 19417900 20171846 223406550 218002007
2795000 19484220 19883810 219127361 224264887
2796000 19528578 20132628 218281334 222141279
2797000 19607989 20050581 222775382 223218700
2798000 19528258 19995700 222169317 221729880
2799000 19627688 20228721 220879811 252150217
2800000 19472032 19883727 219022091 219283761
2801000 19575445 20070670 220447602 219626674
2802000 19504112 20058290 221746320 217025420
2803000 19609647 19966159 220337245 217593965
2804000 19493662 20003781 219939364 218281652
2805000 19498605 19963560 232339716 218230628
2806000 19751965 19954431 222191674 220242653
2807000 19619193 20054179 223563315 218231634
2808000 19825501 20112676 221861343 218407293
2809000 19856664 19999874 224808033 221327302
2810000 19874890 19938487 221270677 220207932
2811000 19644567 20010269 320640928 217848823
2812000 19627719 20185416 225419798 221760776
2813000 19643340 20102762 224042873 219278690
2814000 19821229 20131516 222987393 219937526
2815000 19779493 20072471 221957115 219560271
2816000 19660591 20005593 221110155 221316106
2817000 19312153 19986178 223777190 219791933
2818000 19478000 20026841 221875820 221970867
2819000 19627065 20095682 222565201 221137492
2820000 19754613 20125058 224923616 220041796
2821000 19508873 20108736 221994960 243109432
2822000 19743152 20124571 223855312 218502744
2823000 19749884 20120698 224263296 220107328
2824000 19805836 20156464 222136699 222049766
2825000 19798770 20096527 222848785 246227095
2826000 21116329 20043231 276977730 340121119
2827000 19866486 20291676 225066991 220654305
2828000 19738784 20029028 226842612 222406202
2829000 19754440 20191549 223243156 221622988
2830000 19573770 20283368 226086325 219693308
2831000 19999291 20169343 223100147 222210796
2832000 19756244 20326470 237880774 221318546
2833000 19725047 20232731 226881404 223630377
2834000 19802201 20160475 217576985 218988213
2835000 19762291 20240232 223252093 220638463
2836000 19867622 20219477 224051996 222047188
2837000 19874549 20162906 223327321 225929642
2838000 19849351 20240999 227759507 222269551
2839000 19647002 20107089 222680669 222784364
2840000 20125183 20273595 224282388 223733697
2841000 19864826 20212160 320920770 217688632
2842000 19796593 20286031 228690613 219357948
2843000 19708745 20421420 225687567 224832299
2844000 19882450 20076155 240438066 220924204
2845000 19858139 20210308 222871478 222236022
2846000 19732449 20459582 226238371 227580166
2847000 19930418 20140707 221816854 220299849
2848000 20231057 20450293 226582406 222437225
2849000 19851973 20293946 224460371 223468131
2850000 19890845 20042469 225643762 224678767
2851000 20044083 20163502 225173682 221841119
2852000 19927266 20507039 225288214 250933995
2853000 19998630 20339567 233518268 225041335
2854000 19837155 20328877 227628355 223776854
2855000 19755947 20699370 224178154 223261961
2856000 20116560 20428712 226597566 226954413
