Size Idx Append Polo PoloAppend
7030000 48985001 50965717 1869082513 383387290
7040000 50170112 53058348 2077420787 399385721
7050000 50266591 50948636 1978769731 400445180
7060000 49602214 51737117 1945851688 393791325
7070000 53428919 51624007 1977526466 385089481
7080000 48835262 51280289 1926287011 378624912
7090000 50959236 52056301 2007055479 386247107
7100000 49717823 51278432 1896899039 387447526
7110000 49731648 51966422 1882540347 399742363
7120000 49836108 51704681 2629464602 455639317
7130000 49332459 50896516 1901309958 400312309
7140000 50725999 52824616 1898720476 382563900
7150000 50257982 54006297 1952181917 402347942
7160000 51296019 50973082 2225261899 386527279
7170000 51592027 52122390 1989763479 405725956
7180000 53187882 51554598 1995928485 384243222
7190000 54765766 51547140 2146450216 404032824
7200000 50356596 54940613 1884944975 393199027
7210000 48920759 50434973 1925559437 378620868
7220000 49630103 50551911 1924377123 374408866
7230000 49383282 50929835 1916246779 380095108
7240000 49608667 50695701 1876023491 395120502
7250000 49277124 50812387 1902308895 392281738
7260000 49457124 51133442 1916781986 379272310
7270000 49143097 50766260 1920288273 394783783
7280000 50052057 51395880 1982241766 380762057
7290000 49229233 50961892 1864114809 405263214
7300000 50348800 51766908 1917531899 395173406
7310000 50109640 50951459 1916976588 402538565
7320000 49999024 51653041 1941313473 412377362
7330000 49617808 51003471 1979900332 392300233
7340000 51251609 52009523 1888311195 400876734
7350000 49642971 51105512 1965449450 407456099
7360000 49919440 51203841 1938683858 401243579
7370000 49964781 51885296 1969507249 385908006
7380000 50224423 52203346 1916513843 392715544
7390000 50659546 51738159 1894593954 396985935
7400000 51209701 54873566 2085996977 393742721
7410000 50392349 51705893 1918356569 396047041
7420000 50530702 51809711 1920682294 404939471
7430000 50472630 52216480 1977103362 406461012
7440000 50924773 52431332 1956891674 389016910
7450000 51660845 52068837 1959864149 386519058
7460000 51007375 52788958 1973128690 392148032
7470000 50647522 52673417 1975381503 393679510
7480000 50921210 53509927 2792547420 400481983
7490000 50756645 52341413 2070118054 393348789
7500000 50810461 52693793 1950140489 396885982
7510000 51311165 52631428 1955231882 395340512
7520000 51401450 52713771 2049914630 396641830
7530000 51303415 53115276 1964288226 401982692
7540000 51496915 52895630 1958194188 406600298
7550000 51344523 52579387 2017705634 401673548
7560000 52054655 52834913 1980900534 396791997
7570000 51716152 52881719 2080472065 1178337007
7580000 51587905 53183179 1910537243 392612903
7590000 51455867 52970369 1997780875 407149936
7600000 51839930 53943540 2062678943 401577897
7610000 52064825 53576056 2004410029 388777992
7620000 52174187 53324359 2004054810 404335262
7630000 51630297 53698725 1977620890 395699942
7640000 52083208 54121328 2000299678 413286436
7650000 52508259 53472496 2000299854 412516411
7660000 52268841 53770591 2735893305 390403503
7670000 52291647 53312524 2028736404 408659194
7680000 52273107 53807112 2050288809 420424469
7690000 52564580 54020887 2018094220 412627738
7700000 51742624 53184618 2037560591 407369012
7710000 52792147 54480276 2016476272 414468243
7720000 53480942 54401973 2072824994 402431123
7730000 52681351 54100411 2049532497 413513508
7740000 52344050 54161313 2063387487 413964957
7750000 52712852 53827162 2086413107 412443565
7760000 52718834 54005423 2073082868 395671518
7770000 52918655 54477228 2049833072 405244163
7780000 53389464 54545822 2005431858 415929678
7790000 53626461 55204337 2013863645 407180870
7800000 52921545 54446817 2087159356 396307496
7810000 53194187 54560507 1993002677 411855713
7820000 53430124 54902832 2065048889 408055565
7830000 53204041 54289729 2054911358 419208575
7840000 53147131 54981687 2130911985 414603409
7850000 53659511 54958854 2019099985 414377881
7860000 53382556 55561414 2101472957 413251365
7870000 53728166 55178289 2054596292 417430606
7880000 55168188 55780936 2092049786 403800890
7890000 53824916 55083022 2201048191 400647833
7900000 54277675 55292644 2118504153 414128910
7910000 54055004 55357489 2029619016 416607397
7920000 54147597 55439538 2925965162 413072319
7930000 53379039 55055304 2102909131 688413915
7940000 54346855 55965624 2081827093 420282078
7950000 53987960 55325507 2064581051 629042792
7960000 56804894 55717796 2176746776 414316489
7970000 54154684 56030458 2145884943 665026353
7980000 54324121 55557898 2121827035 669014688
7990000 54803849 55814760 3024819873 683069569
8000000 54493729 56307994 2151595351 638934537
8010000 54392532 55805973 2142808663 685718908
8020000 55023192 56269369 2105933843 682104359
8030000 54857071 56472583 2061224585 683493928
8040000 54861554 56259997 2189355671 678156550
8050000 55085980 56361499 2969961327 664592091
8060000 54606269 56104454 2188317325 680573753
8070000 55065304 56133887 2121444950 632873912
8080000 55315699 60331707 2122156125 677836423
8090000 54992049 57324268 2132571027 667590348
8100000 55583643 56587379 2126021980 687372488
8110000 55695300 56701679 2070127104 659946916
8120000 55534860 56684092 2191239504 675153366
8130000 55082658 57042957 2124565396 661268540
8140000 55243443 57302379 2134525335 685308858
8150000 55358865 57216981 2130671169 683228330
8160000 55289793 56837277 2131164775 624721349
8170000 55610026 57482278 2154713603 680625178
8180000 56508083 57754041 3362799896 695116227
8190000 55348049 60523988 2159041307 675194376
8200000 56348826 57937146 2166087920 698312036
8210000 56489307 57650879 2209981738 698272972
8220000 56110996 57859777 2182150748 459706420
8230000 56572860 58889756 2233323482 461601410
8240000 55897602 57899333 2182404835 452758378
8250000 56347071 58196507 2203074853 459985138
8260000 56554297 57834845 2165040722 444357276
8270000 56366980 57623757 2232183087 456957822
8280000 56465721 58199346 2210401317 457475806
8290000 55235164 57227930 2188585501 467255408
8300000 56840189 58618314 2225635659 459349899
8310000 56657643 58313268 2238654333 699068530
8320000 56880099 58203153 2200253963 711327309
8330000 57794846 64485954 3217188989 687350272
8340000 57754603 58585273 2200932867 688008162
8350000 56629066 58398059 2143128696 685486142
8360000 56795794 58308328 2237262852 696781713
8370000 57144334 58594128 2209985119 710102802
8380000 57496622 59016673 2235699928 626883867
8390000 57113700 58810564 2209462436 706196973
8400000 57236461 58536809 2185674056 707843423
8410000 57058491 58831562 2274685878 457543177
8420000 57133711 58793691 2228854851 449868362
8430000 57575760 58818895 2209281429 446552704
8440000 58146085 59056458 2241471443 449648605
8450000 57463027 59348746 2268940718 461365214
8460000 57974956 59348840 2315841380 460124005
8470000 56986934 59401506 2280964868 455984173
8480000 58140435 59548469 2209227256 454230799
8490000 57788344 59077021 2295907749 467009732
8500000 58100063 59591505 2260583981 720421533
8510000 57788210 59192124 3125450740 1301554495
8520000 57742329 59306369 2287497152 1275281893
8530000 58515713 59596368 2269373595 1303695748
8540000 58992373 60092953 2272586461 1109243202
8550000 58156523 59801980 2293552054 1281863109
8560000 58206402 59828435 2310290621 1274807656
8570000 57958407 60157858 2265813348 1149596553
8580000 58934267 60167539 2215898735 1297602031
8590000 58630419 59958463 2327024109 467843670
8600000 58576573 60189505 2307859614 435838360
8610000 58623920 60520112 2315535919 431937333
8620000 59433853 60707007 2324708005 436831486
8630000 58464587 60599190 2343398590 468700139
8640000 58487234 60331775 2382957464 435460062
8650000 60970395 61563003 2284794751 1290092540
8660000 59041260 61109839 2522369929 1310291388
8670000 59220362 60351804 2355810193 1295903563
8680000 61302432 61108398 2367133936 1137742997
8690000 58967708 60427689 2290859645 1285646320
8700000 59474739 61335116 2334187106 1301712288
8710000 59198123 60624919 2315978724 1309593875
8720000 59453011 61441246 2337393097 1300862079
8730000 59276344 60794258 2251798676 1313240684
8740000 59354047 61009801 2277140811 1313429644
8750000 59316925 60731539 2326493785 1329188115
8760000 59829263 61828561 2370239288 1315360956
8770000 59705256 60969615 2296037802 1171917605
8780000 59319310 61491908 2366096060 1218391635
8790000 60310248 62406674 2360710736 1319093589
8800000 60032871 62332410 2345866059 1315303861
8810000 60131061 61773842 2273243541 1328676654
8820000 60254773 62007718 2296411059 3319779643
8830000 59481573 61879837 2337481138 1265074413
8840000 60515855 62056088 2371127424 1317723572
8850000 60074903 61788456 2355986136 1311953728
8860000 60650869 62833809 2388769697 1328702531
8870000 60425434 61886351 2334771122 1337567020
8880000 60148610 61542681 2402788073 3291485127
8890000 60522121 62150300 2389566452 1322535934
8900000 60104535 62478348 2366213687 1335507658
8910000 60280401 62281552 2393555687 1341616152
8920000 61612700 62266095 2403115851 1324389023
8930000 61577173 62670738 3513450733 3312943509
8940000 60479169 62578122 2334168839 1322232641
8950000 61535306 62830268 2474004127 1320203722
8960000 60970802 62532330 2394145427 3365426492
8970000 61335504 62399214 2343149991 1333374939
8980000 60860148 63193982 2486695186 1346013261
8990000 61225015 62757899 2407915830 1353498838
9000000 61326035 63181812 2346296741 1201225560
9010000 61169143 62773753 2456595250 3361286856
9020000 61576947 62892068 2458005381 1326171067
9030000 61648992 63254750 2404119219 3418220547
9040000 61450652 63041107 2501517758 1364664387
9050000 61312450 63063512 2367389535 1288555201
9060000 61447424 63148099 2472789515 3437460491
9070000 62590797 63750883 2361823883 3380883161
9080000 61927300 63920840 3460834227 3470199149
9090000 61709155 63292344 2524787345 1370772976
9100000 62053965 63806943 2451454497 1366244315
9110000 61018763 62642472 2480214691 1378998711
9120000 62226315 63816411 2449281903 1333483776
9130000 62453821 63713254 2578428424 460805348
9140000 62937123 64390206 2472430836 2684503557
9150000 62249914 64020461 2449116611 463356408
9160000 62778167 67270874 2502714107 456121861
9170000 62320018 63621782 3694161410 441085611
9180000 62498697 64378616 2443245631 451614014
9190000 63461227 64478887 2491765431 451204495
9200000 62861328 64372282 2428274049 1361483021
9210000 65483240 64255028 2520834006 1350077379
9220000 62617222 64648524 2470434046 1388634469
9230000 62926274 64229320 2471673791 3518692766
9240000 62068823 63829853 2467591352 1216923030
9250000 62743510 64530885 2537527251 1372307029
9260000 63069390 64349032 2501427907 1368613120
9270000 62932104 64859811 2529171134 3606976606
9280000 66037785 65139943 2408268389 3459909221
9290000 62843276 64790799 2552891554 3536861527
9300000 63704354 65206242 2569226677 1355860117
9310000 64286158 66223632 2458274623 1376980799
9320000 63318677 71888024 2513684011 3486909723
9330000 63128596 64869479 2551932382 3569968913
9340000 63677080 65229589 2569761130 1217943049
9350000 63545892 65678966 2573245146 3562351515
9360000 63649930 65867148 2463007865 1404668313
9370000 62798208 64673074 2457368865 3483615849
9380000 64030352 65544441 2565819482 3488188709
9390000 64297683 71363887 2562720144 1410128257
9400000 63776954 65526024 769725409 2866336354
9410000 64195641 65538755 713262381 2860475910
9420000 64636837 66242646 766313008 2872952473
9430000 64206966 65765737 787741499 2917623538
9440000 64068984 66288088 776695174 2711852957
9450000 64264842 65838952 776754547 2942336195
9460000 64649546 66129420 735920636 2871934721
9470000 64160773 66313563 775444877 3144219715
9480000 64610569 66134820 789496724 2883633905
9490000 64425043 66349935 791928852 2687008570
9500000 64711152 66740586 725336704 2923555639
9510000 65146360 66449680 779645049 2700726430
9520000 64557697 66465257 774768735 2851595304
9530000 64715570 66392622 736898599 2959587693
9540000 64906521 66607099 778452251 2901199298
9550000 64906193 67325784 800173640 2908060185
9560000 65577001 66463474 770739869 2768799468
9570000 65088842 67280417 784834730 2941204242
9580000 65168842 66717004 719360672 2869138594
9590000 65900548 67376543 783400611 2923700834
9600000 64870823 66490478 781861111 2766592012
9610000 65206803 67350505 788601501 2950819948
9620000 65818280 67048392 792334870 3010019484
9630000 65830185 67691321 725109492 2987440216
9640000 65344886 68396067 794758493 2914171423
9650000 65648451 67566650 784501509 2935545194
9660000 65777337 68160577 790100733 2767074231
9670000 65839958 67621173 792943026 2992800328
9680000 66108956 67823778 744731990 2813236146
9690000 66084104 67513420 811188816 3051143089
9700000 66297350 67609531 795300549 2982489155
9710000 65893690 67851299 743774283 2846104914
9720000 66202621 67957327 807278488 3038280654
9730000 66740870 68694303 798751116 2927065084
9740000 65933547 67766493 747041630 2956617961
9750000 66649338 68331338 746698050 4111422138
9760000 66648287 68101254 1035887469 3034942440
9770000 66343250 68318187 800966417 2869643252
9780000 66187063 68427399 516430099 2855629065
9790000 66632716 68007160 513603465 2858933276
9800000 66228091 69018725 501787369 2774317297
9810000 66704704 70585109 525291573 2797572132
9820000 66556431 68739241 509816491 2785847512
9830000 66015037 68877641 506860350 2888880397
9840000 66439115 68448637 813642107 2970776178
9850000 69798320 68556506 818895055 3041007735
9860000 66924823 68288122 815896585 3034061313
9870000 67259000 69138427 753885179 3027482264
9880000 67082197 69318352 827687236 3025823849
9890000 67124165 68828392 517768978 2839983481
9900000 67533711 69172386 510895267 2785791499
9910000 71906280 68925061 522862710 2809910180
9920000 67108221 69622553 513904586 2807029024
9930000 67735676 69325044 521291965 2815539427
9940000 67196960 68723747 522831588 3092306301
9950000 67465196 69062853 518283703 2837261746
9960000 68297546 69364765 522393563 2868232148
9970000 68063202 69552001 513014130 2806048372
9980000 67711595 69451843 513245540 2795201502
9990000 67560269 69882700 525243385 2912548360
10000000 68239469 69956347 519657771 2872773517
